company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax_booked,departure_delay_minutes,load_factor
UA,1502,2025-08-06,ORD,RDU,2025-08-06 14:08:00+00:00,2025-08-06T17:16:00Z,2025-08-06 14:03:00+00:00,2025-08-06T17:15:00Z,179,B737-MAX9,Mainline,62,70,56,175,-5.0,0.9776536312849162
YX,3542,2025-08-09,ORD,YUL,2025-08-09 17:58:00+00:00,2025-08-09T21:29:00Z,2025-08-09 18:02:00+00:00,2025-08-09T21:14:00Z,76,ERJ-175,Express,49,75,42,55,4.0,0.7236842105263158
OO,5977,2025-08-06,ORD,ICT,2025-08-06 12:45:00+00:00,2025-08-06T14:48:00Z,2025-08-06 13:26:00+00:00,2025-08-06T15:18:00Z,76,ERJ-175,Express,-28,32,34,71,41.0,0.9342105263157895
UA,411,2025-08-07,ORD,DTW,2025-08-07 10:45:00+00:00,2025-08-07T13:14:00Z,2025-08-07 10:43:00+00:00,2025-08-07T13:02:00Z,126,B737-700,Mainline,76,85,43,126,-2.0,1.0
UA,1658,2025-08-15,ORD,EWR,2025-08-15 06:00:00+00:00,2025-08-15T09:13:00Z,2025-08-15 05:53:00+00:00,2025-08-15T09:04:00Z,179,B737-900,Mainline,414,402,56,163,-7.0,0.9106145251396648
UA,938,2025-08-02,ORD,LHR,2025-08-02 21:25:00+00:00,2025-08-03T11:45:00Z,2025-08-02 22:28:00+00:00,2025-08-03T12:10:00Z,167,B767-300,Mainline,245,334,145,159,63.0,0.9520958083832335
UA,2302,2025-08-02,ORD,BWI,2025-08-02 07:00:00+00:00,2025-08-02T10:03:00Z,2025-08-02 06:59:00+00:00,2025-08-02T09:58:00Z,150,A320-200,Mainline,725,682,46,143,-1.0,0.9533333333333334
UA,1414,2025-08-05,ORD,BOI,2025-08-05 08:45:00+00:00,2025-08-05T11:43:00Z,2025-08-05 08:36:00+00:00,2025-08-05T11:15:00Z,150,A320-200,Mainline,958,958,46,146,-9.0,0.9733333333333334
UA,1857,2025-08-12,ORD,MIA,2025-08-12 10:54:00+00:00,2025-08-12T15:14:00Z,2025-08-12 10:57:00+00:00,2025-08-12T15:00:00Z,166,B737-800,Mainline,59,46,60,99,3.0,0.5963855421686747
G7,4406,2025-08-06,ORD,TVC,2025-08-06 09:25:00+00:00,2025-08-06T11:54:00Z,2025-08-06 09:16:00+00:00,2025-08-06T11:45:00Z,50,CRJ-550,Express,88,83,29,48,-9.0,0.96
UA,265,2025-08-13,ORD,YYZ,2025-08-13 17:55:00+00:00,2025-08-13T20:44:00Z,2025-08-13 17:51:00+00:00,2025-08-13T20:28:00Z,126,A319-100,Mainline,68,87,52,123,-4.0,0.9761904761904762
OO,5836,2025-08-03,ORD,TYS,2025-08-03 10:35:00+00:00,2025-08-03T13:21:00Z,2025-08-03 10:28:00+00:00,2025-08-03T13:15:00Z,50,CRJ-550,Express,41,29,29,50,-7.0,1.0
OO,4778,2025-08-10,ORD,FAR,2025-08-10 08:45:00+00:00,2025-08-10T10:57:00Z,2025-08-10 08:41:00+00:00,2025-08-10T11:35:00Z,50,CRJ-200,Express,70,42,29,46,-4.0,0.92
UA,758,2025-08-14,ORD,EWR,2025-08-14 10:35:00+00:00,2025-08-14T13:52:00Z,2025-08-14 10:34:00+00:00,2025-08-14T13:32:00Z,179,B737-900,Mainline,73,88,56,179,-1.0,1.0
G7,4476,2025-08-14,ORD,CAE,2025-08-14 13:55:00+00:00,2025-08-14T17:00:00Z,2025-08-14 13:53:00+00:00,2025-08-14T17:10:00Z,50,CRJ-550,Express,133,154,29,50,-2.0,1.0
YX,3655,2025-08-11,ORD,PIT,2025-08-11 12:50:00+00:00,2025-08-11T15:28:00Z,2025-08-11 12:48:00+00:00,2025-08-11T15:15:00Z,76,ERJ-175,Express,45,45,34,72,-2.0,0.9473684210526315
G7,4468,2025-08-13,ORD,LEX,2025-08-13 21:20:00+00:00,2025-08-13T23:50:00Z,2025-08-13 21:20:00+00:00,2025-08-13T23:33:00Z,50,CRJ-550,Express,55,59,29,46,0.0,0.92
UA,2497,2025-08-10,ORD,DTW,2025-08-10 19:35:00+00:00,2025-08-10T22:05:00Z,2025-08-10 20:20:00+00:00,2025-08-10T22:59:00Z,126,A319-100,Mainline,145,167,51,99,45.0,0.7857142857142857
OO,4645,2025-08-09,ORD,FWA,2025-08-09 11:05:00+00:00,2025-08-09T13:17:00Z,2025-08-09 11:19:00+00:00,2025-08-09T13:14:00Z,50,CRJ-200,Express,106,122,29,45,14.0,0.9
G7,4451,2025-08-09,ORD,DTW,2025-08-09 08:05:00+00:00,2025-08-09T10:35:00Z,2025-08-09 07:55:00+00:00,2025-08-09T10:12:00Z,50,CRJ-550,Express,88,116,29,50,-10.0,1.0
UA,1377,2025-08-02,ORD,MYR,2025-08-02 11:20:00+00:00,2025-08-02T14:35:00Z,2025-08-02 11:17:00+00:00,2025-08-02T15:10:00Z,150,A320-200,Mainline,160,169,46,141,-3.0,0.94
G7,4518,2025-08-12,ORD,STL,2025-08-12 16:47:00+00:00,2025-08-12T18:07:00Z,2025-08-13 09:44:00+00:00,2025-08-13T10:48:00Z,50,CRJ-550,Express,118,875,29,36,1017.0,0.72
G7,4458,2025-08-05,ORD,LIT,2025-08-05 12:45:00+00:00,2025-08-05T14:38:00Z,2025-08-05 12:42:00+00:00,2025-08-05T14:29:00Z,50,CRJ-550,Express,40,55,29,41,-3.0,0.82
OO,4791,2025-08-10,ORD,SBN,2025-08-10 10:35:00+00:00,2025-08-10T12:33:00Z,2025-08-10 10:34:00+00:00,2025-08-10T12:12:00Z,50,CRJ-550,Express,56,97,29,46,-1.0,0.92
OO,5668,2025-08-10,ORD,MKE,2025-08-10 14:09:00+00:00,2025-08-10T15:10:00Z,2025-08-10 17:02:00+00:00,2025-08-10T18:06:00Z,50,CRJ-550,Express,40,49,29,34,173.0,0.68
UA,2627,2025-08-09,ORD,MSP,2025-08-09 21:50:00+00:00,2025-08-09T23:28:00Z,2025-08-09 23:14:00+00:00,2025-08-10T00:40:00Z,179,B737-900,Mainline,85,100,56,48,84.0,0.2681564245810056
OO,5469,2025-08-15,ORD,SDF,2025-08-15 07:25:00+00:00,2025-08-15T09:57:00Z,2025-08-15 08:08:00+00:00,2025-08-15T10:23:00Z,50,CRJ-550,Express,-25,29,29,44,43.0,0.88
OO,4809,2025-08-05,ORD,ICT,2025-08-05 09:03:00+00:00,2025-08-05T11:21:00Z,2025-08-05 08:53:00+00:00,2025-08-05T10:47:00Z,76,ERJ-175,Express,72,63,34,61,-10.0,0.8026315789473685
UA,1010,2025-08-12,ORD,DCA,2025-08-12 08:00:00+00:00,2025-08-12T10:56:00Z,2025-08-12 11:36:00+00:00,2025-08-12T14:21:00Z,126,A319-100,Mainline,3,245,43,10,216.0,0.07936507936507936
UA,2394,2025-08-14,ORD,DEN,2025-08-14 18:35:00+00:00,2025-08-14T20:36:00Z,2025-08-14 18:48:00+00:00,2025-08-14T20:54:00Z,234,B757-300,Mainline,90,112,66,234,13.0,1.0
OO,5564,2025-08-11,ORD,SBN,2025-08-11 14:20:00+00:00,2025-08-11T16:18:00Z,2025-08-11 14:38:00+00:00,2025-08-11T16:36:00Z,50,CRJ-550,Express,65,82,29,50,18.0,1.0
UA,1304,2025-08-11,ORD,LAS,2025-08-11 11:29:00+00:00,2025-08-11T13:28:00Z,2025-08-11 11:46:00+00:00,2025-08-11T13:26:00Z,179,B737-900,Mainline,68,112,56,163,17.0,0.9106145251396648
G7,4600,2025-08-07,ORD,XNA,2025-08-07 15:43:00+00:00,2025-08-07T17:37:00Z,2025-08-07 15:51:00+00:00,2025-08-07T17:53:00Z,50,CRJ-550,Express,48,43,29,43,8.0,0.86
UA,2497,2025-08-07,ORD,DTW,2025-08-07 19:35:00+00:00,2025-08-07T22:05:00Z,2025-08-07 19:33:00+00:00,2025-08-07T21:54:00Z,126,A319-100,Mainline,60,54,43,111,-2.0,0.8809523809523809
UA,2333,2025-08-06,ORD,BWI,2025-08-06 10:46:00+00:00,2025-08-06T13:48:00Z,2025-08-06 10:44:00+00:00,2025-08-06T13:50:00Z,179,B737-900,Mainline,67,67,56,166,-2.0,0.9273743016759777
UA,600,2025-08-04,ORD,LAS,2025-08-04 14:40:00+00:00,2025-08-04T16:40:00Z,2025-08-04 15:00:00+00:00,2025-08-04T17:07:00Z,179,B737-900,Mainline,91,128,56,179,20.0,1.0
UA,739,2025-08-10,ORD,BZN,2025-08-10 19:59:00+00:00,2025-08-10T22:23:00Z,2025-08-10 20:09:00+00:00,2025-08-10T22:38:00Z,150,A320-200,Mainline,79,68,46,139,10.0,0.9266666666666666
OO,5380,2025-08-15,ORD,MSY,2025-08-15 07:12:00+00:00,2025-08-15T09:48:00Z,2025-08-15 07:02:00+00:00,2025-08-15T09:28:00Z,70,ERJ-175,Express,57,71,34,67,-10.0,0.9571428571428572
OO,5977,2025-08-10,ORD,ICT,2025-08-10 12:45:00+00:00,2025-08-10T14:48:00Z,2025-08-10 12:42:00+00:00,2025-08-10T14:35:00Z,76,ERJ-175,Express,47,44,34,72,-3.0,0.9473684210526315
UA,617,2025-08-08,ORD,CLT,2025-08-08 18:35:00+00:00,2025-08-08T21:45:00Z,2025-08-08 18:30:00+00:00,2025-08-08T21:37:00Z,166,B737-800,Mainline,91,83,51,100,-5.0,0.6024096385542169
UA,1413,2025-08-14,ORD,LGA,2025-08-14 08:55:00+00:00,2025-08-14T12:15:00Z,2025-08-14 10:13:00+00:00,2025-08-14T13:22:00Z,166,B737-800,Mainline,-2,63,51,166,78.0,1.0
UA,1538,2025-08-11,ORD,SAV,2025-08-11 11:05:00+00:00,2025-08-11T14:34:00Z,2025-08-11 11:03:00+00:00,2025-08-11T14:19:00Z,126,B737-700,Mainline,85,104,43,122,-2.0,0.9682539682539683
UA,534,2025-08-12,ORD,EWR,2025-08-12 17:55:00+00:00,2025-08-12T21:28:00Z,2025-08-12 18:04:00+00:00,2025-08-12T21:58:00Z,200,A321-2NX,Mainline,76,90,62,192,9.0,0.96
UA,1324,2025-08-06,ORD,SFO,2025-08-06 19:48:00+00:00,2025-08-06T22:38:00Z,2025-08-06 22:16:00+00:00,2025-08-07T00:39:00Z,200,A321-2NX,Mainline,84,73,62,199,148.0,0.995
UA,1983,2025-08-02,ORD,LAX,2025-08-02 16:50:00+00:00,2025-08-02T19:21:00Z,2025-08-02 16:54:00+00:00,2025-08-02T19:11:00Z,200,A321-2NX,Mainline,129,129,62,200,4.0,1.0
UA,2225,2025-08-11,ORD,PHX,2025-08-11 09:15:00+00:00,2025-08-11T11:09:00Z,2025-08-11 09:05:00+00:00,2025-08-11T11:07:00Z,179,B737-900,Mainline,79,71,56,178,-10.0,0.994413407821229
UA,293,2025-08-06,ORD,LGA,2025-08-06 11:00:00+00:00,2025-08-06T14:20:00Z,2025-08-06 11:31:00+00:00,2025-08-06T14:40:00Z,166,B737-800,Mainline,71,113,51,128,31.0,0.7710843373493976
UA,2155,2025-08-04,ORD,LAX,2025-08-04 19:40:00+00:00,2025-08-04T22:10:00Z,2025-08-05 01:26:00+00:00,2025-08-05T03:32:00Z,243,B787-8,Mainline,3220,3573,150,173,346.0,0.7119341563786008
YX,3603,2025-08-12,ORD,CMH,2025-08-12 13:00:00+00:00,2025-08-12T15:35:00Z,2025-08-12 16:56:00+00:00,2025-08-12T20:28:00Z,76,ERJ-175,Express,62,329,34,56,236.0,0.7368421052631579
UA,2609,2025-08-12,ORD,SNA,2025-08-12 09:04:00+00:00,2025-08-12T11:38:00Z,2025-08-12 09:03:00+00:00,2025-08-12T11:10:00Z,126,B737-700,Mainline,83,93,43,120,-1.0,0.9523809523809523
UA,953,2025-08-01,ORD,MUC,2025-08-01 18:00:00+00:00,2025-08-02T09:40:00Z,2025-08-01 18:09:00+00:00,2025-08-02T09:10:00Z,243,B787-8,Mainline,1680,1628,150,239,9.0,0.9835390946502057
UA,1182,2025-08-10,ORD,SJC,2025-08-10 19:55:00+00:00,2025-08-10T22:35:00Z,2025-08-10 20:11:00+00:00,2025-08-10T23:20:00Z,150,A320-200,Mainline,170,119,46,147,16.0,0.98
OO,5819,2025-08-12,ORD,DLH,2025-08-12 09:00:00+00:00,2025-08-12T10:51:00Z,2025-08-12 08:50:00+00:00,2025-08-12T10:16:00Z,50,CRJ-550,Express,74,90,29,46,-10.0,0.92
OO,5868,2025-08-03,ORD,YWG,2025-08-03 19:58:00+00:00,2025-08-03T22:33:00Z,2025-08-03 20:04:00+00:00,2025-08-03T22:38:00Z,76,ERJ-175,Express,63,42,42,68,6.0,0.8947368421052632
YX,3598,2025-08-11,ORD,SDF,2025-08-11 17:55:00+00:00,2025-08-11T20:26:00Z,2025-08-11 17:53:00+00:00,2025-08-11T20:11:00Z,76,ERJ-175,Express,65,95,34,50,-2.0,0.6578947368421053
UA,1996,2025-08-13,ORD,SJU,2025-08-13 08:49:00+00:00,2025-08-13T14:44:00Z,2025-08-13 08:44:00+00:00,2025-08-13T14:34:00Z,200,A321-2NX,Mainline,154,156,68,196,-5.0,0.98
YX,3628,2025-08-01,ORD,IND,2025-08-01 17:50:00+00:00,2025-08-01T20:03:00Z,2025-08-01 17:59:00+00:00,2025-08-01T19:56:00Z,76,ERJ-175,Express,59,68,34,72,9.0,0.9473684210526315
OO,5262,2025-08-08,ORD,LNK,2025-08-08 12:45:00+00:00,2025-08-08T14:35:00Z,2025-08-08 12:39:00+00:00,2025-08-08T14:23:00Z,50,CRJ-200,Express,40,48,29,50,-6.0,1.0
OO,5230,2025-08-09,ORD,CRW,2025-08-09 14:00:00+00:00,2025-08-09T16:45:00Z,2025-08-09 14:27:00+00:00,2025-08-09T17:18:00Z,50,CRJ-200,Express,115,160,29,43,27.0,0.86
UA,1316,2025-08-08,ORD,SRQ,2025-08-08 11:14:00+00:00,2025-08-08T15:10:00Z,2025-08-08 11:09:00+00:00,2025-08-08T14:49:00Z,179,B737-900,Mainline,96,110,56,111,-5.0,0.6201117318435754
UA,1398,2025-08-13,ORD,ATL,2025-08-13 18:20:00+00:00,2025-08-13T21:29:00Z,2025-08-13 18:40:00+00:00,2025-08-13T21:50:00Z,166,B737-800,Mainline,84,112,51,151,20.0,0.9096385542168675
G7,4488,2025-08-02,ORD,DSM,2025-08-02 09:00:00+00:00,2025-08-02T10:32:00Z,2025-08-02 08:55:00+00:00,2025-08-02T10:30:00Z,50,CRJ-550,Express,67,79,29,50,-5.0,1.0
OO,5603,2025-08-09,ORD,FNT,2025-08-09 20:08:00+00:00,2025-08-09T22:30:00Z,2025-08-09 21:19:00+00:00,2025-08-09T23:20:00Z,50,CRJ-200,Express,82,134,29,49,71.0,0.98
UA,1273,2025-08-15,ORD,SFO,2025-08-15 06:30:00+00:00,2025-08-15T09:09:00Z,2025-08-15 06:22:00+00:00,2025-08-15T08:44:00Z,234,B757-300,Mainline,331,339,66,148,-8.0,0.6324786324786325
OO,5607,2025-08-04,ORD,TUS,2025-08-04 09:20:00+00:00,2025-08-04T11:26:00Z,2025-08-04 09:17:00+00:00,2025-08-04T11:07:00Z,70,ERJ-175,Express,83,80,34,70,-3.0,1.0
OO,5131,2025-08-15,ORD,CMX,2025-08-15 16:15:00+00:00,2025-08-15T18:52:00Z,2025-08-15 16:19:00+00:00,2025-08-15T18:51:00Z,50,CRJ-200,Express,12,41,29,44,4.0,0.88
OO,5269,2025-08-03,ORD,PIA,2025-08-03 13:55:00+00:00,2025-08-03T15:03:00Z,2025-08-03 13:48:00+00:00,2025-08-03T15:09:00Z,50,CRJ-200,Express,110,83,29,50,-7.0,1.0
OO,5610,2025-08-04,ORD,CHO,2025-08-04 18:06:00+00:00,2025-08-04T21:12:00Z,2025-08-04 18:06:00+00:00,2025-08-04T21:30:00Z,50,CRJ-550,Express,67,53,29,43,0.0,0.86
OO,5124,2025-08-12,ORD,EAU,2025-08-12 21:07:00+00:00,2025-08-12T22:30:00Z,2025-08-12 23:12:00+00:00,2025-08-13T00:26:00Z,50,CRJ-200,Express,289,54,29,28,125.0,0.56
OO,5568,2025-08-01,ORD,MLI,2025-08-01 09:07:00+00:00,2025-08-01T10:22:00Z,2025-08-01 09:03:00+00:00,2025-08-01T10:27:00Z,50,CRJ-200,Express,94,89,29,46,-4.0,0.92
G7,4584,2025-08-12,ORD,TUL,2025-08-12 20:07:00+00:00,2025-08-12T22:15:00Z,2025-08-12 22:32:00+00:00,2025-08-13T00:19:00Z,50,CRJ-550,Express,317,406,29,50,145.0,1.0
UA,1387,2025-08-15,ORD,SFO,2025-08-15 08:50:00+00:00,2025-08-15T11:42:00Z,2025-08-15 08:49:00+00:00,2025-08-15T11:30:00Z,179,B737-900,Mainline,150,130,62,173,-1.0,0.9664804469273743
UA,1361,2025-08-01,ORD,STL,2025-08-01 21:20:00+00:00,2025-08-01T22:45:00Z,2025-08-01 21:29:00+00:00,2025-08-01T22:44:00Z,166,B737-800,Mainline,69,62,51,144,9.0,0.8674698795180723
UA,374,2025-08-04,ORD,MSP,2025-08-04 16:10:00+00:00,2025-08-04T17:49:00Z,2025-08-04 16:08:00+00:00,2025-08-04T17:59:00Z,126,A319-100,Mainline,75,56,43,126,-2.0,1.0
UA,1710,2025-08-03,ORD,SMF,2025-08-03 19:59:00+00:00,2025-08-03T22:32:00Z,2025-08-03 20:36:00+00:00,2025-08-03T23:09:00Z,166,B737-800,Mainline,79,66,51,164,37.0,0.9879518072289156
UA,1414,2025-08-10,ORD,BOI,2025-08-10 08:45:00+00:00,2025-08-10T11:43:00Z,2025-08-10 08:43:00+00:00,2025-08-10T11:40:00Z,150,A320-200,Mainline,64,60,46,144,-2.0,0.96
OO,5292,2025-08-13,ORD,MTY,2025-08-13 08:45:00+00:00,2025-08-13T11:41:00Z,2025-08-13 08:40:00+00:00,2025-08-13T11:38:00Z,76,ERJ-175,Express,40,52,42,60,-5.0,0.7894736842105263
G7,4452,2025-08-15,ORD,RIC,2025-08-15 10:50:00+00:00,2025-08-15T13:57:00Z,2025-08-15 11:39:00+00:00,2025-08-15T14:51:00Z,50,CRJ-550,Express,165,230,29,50,49.0,1.0
UA,445,2025-08-09,ORD,ANC,2025-08-09 15:50:00+00:00,2025-08-09T19:35:00Z,2025-08-09 16:26:00+00:00,2025-08-09T21:14:00Z,179,B737-MAX9,Mainline,66,101,56,177,36.0,0.9888268156424581
OO,6002,2025-08-02,ORD,AVL,2025-08-02 18:15:00+00:00,2025-08-02T21:20:00Z,2025-08-02 18:12:00+00:00,2025-08-02T21:01:00Z,70,ERJ-175,Express,40,41,34,60,-3.0,0.8571428571428571
UA,467,2025-08-10,ORD,CMH,2025-08-10 14:21:00+00:00,2025-08-10T16:52:00Z,2025-08-10 15:43:00+00:00,2025-08-10T18:14:00Z,150,A320-200,Mainline,66,99,46,150,82.0,1.0
UA,1756,2025-08-05,ORD,YYZ,2025-08-05 21:14:00+00:00,2025-08-05T23:58:00Z,2025-08-05 21:24:00+00:00,2025-08-05T23:49:00Z,166,B737-800,Mainline,179,129,65,81,10.0,0.4879518072289157
UA,2100,2025-08-02,ORD,SLC,2025-08-02 13:11:00+00:00,2025-08-02T15:40:00Z,2025-08-02 13:27:00+00:00,2025-08-02T15:41:00Z,166,B737-800,Mainline,68,75,51,157,16.0,0.9457831325301205
UA,972,2025-08-09,ORD,BRU,2025-08-09 17:55:00+00:00,2025-08-10T09:00:00Z,2025-08-09 18:04:00+00:00,2025-08-10T09:09:00Z,318,B787-10,Mainline,1620,1481,155,289,9.0,0.9088050314465409
OO,5608,2025-08-06,ORD,GRB,2025-08-06 11:10:00+00:00,2025-08-06T12:23:00Z,2025-08-06 11:23:00+00:00,2025-08-06T12:20:00Z,50,CRJ-200,Express,93,130,29,44,13.0,0.88
UA,1742,2025-08-05,ORD,JAX,2025-08-05 18:26:00+00:00,2025-08-05T22:00:00Z,2025-08-05 18:21:00+00:00,2025-08-05T22:00:00Z,166,B737-800,Mainline,76,77,60,128,-5.0,0.7710843373493976
G7,4184,2025-08-10,ORD,DAY,2025-08-10 08:50:00+00:00,2025-08-10T11:14:00Z,2025-08-10 09:00:00+00:00,2025-08-10T11:11:00Z,50,CRJ-550,Express,57,78,29,46,10.0,0.92
OO,5229,2025-08-06,ORD,ILM,2025-08-06 11:59:00+00:00,2025-08-06T15:24:00Z,2025-08-06 11:57:00+00:00,2025-08-06T15:03:00Z,76,ERJ-175,Express,47,66,34,55,-2.0,0.7236842105263158
UA,2483,2025-08-08,ORD,IAH,2025-08-08 10:35:00+00:00,2025-08-08T13:29:00Z,2025-08-08 10:39:00+00:00,2025-08-08T13:04:00Z,179,B737-900,Mainline,67,88,56,176,4.0,0.9832402234636871
YX,3716,2025-08-10,ORD,CMH,2025-08-10 18:17:00+00:00,2025-08-10T20:54:00Z,2025-08-10 18:23:00+00:00,2025-08-10T20:50:00Z,76,ERJ-175,Express,47,73,34,76,6.0,1.0
UA,2137,2025-08-02,ORD,SLC,2025-08-02 09:02:00+00:00,2025-08-02T11:40:00Z,2025-08-02 09:00:00+00:00,2025-08-02T11:38:00Z,126,A319-100,Mainline,57,64,43,126,-2.0,1.0
UA,2635,2025-08-13,ORD,CLT,2025-08-13 14:02:00+00:00,2025-08-13T17:12:00Z,2025-08-13 14:16:00+00:00,2025-08-13T17:01:00Z,126,A319-100,Mainline,77,109,43,124,14.0,0.9841269841269841
UA,1980,2025-08-07,ORD,LGA,2025-08-07 06:00:00+00:00,2025-08-07T09:11:00Z,2025-08-07 06:04:00+00:00,2025-08-07T09:26:00Z,166,B737-800,Mainline,90,111,57,149,4.0,0.8975903614457831
UA,953,2025-08-03,ORD,MUC,2025-08-03 18:00:00+00:00,2025-08-04T09:40:00Z,2025-08-03 18:08:00+00:00,2025-08-04T09:10:00Z,243,B787-8,Mainline,255,226,150,157,8.0,0.6460905349794238
UA,1920,2025-08-13,ORD,LAS,2025-08-13 15:41:00+00:00,2025-08-13T17:41:00Z,2025-08-13 15:48:00+00:00,2025-08-13T17:32:00Z,179,B737-900,Mainline,67,64,56,138,7.0,0.770949720670391
UA,1077,2025-08-01,ORD,DCA,2025-08-01 06:00:00+00:00,2025-08-01T08:57:00Z,2025-08-01 05:56:00+00:00,2025-08-01T08:41:00Z,166,B737-800,Mainline,600,375,51,103,-4.0,0.6204819277108434
YX,3604,2025-08-07,ORD,CMH,2025-08-07 19:35:00+00:00,2025-08-07T22:08:00Z,2025-08-07 19:33:00+00:00,2025-08-07T22:01:00Z,76,ERJ-175,Express,49,59,39,76,-2.0,1.0
UA,1658,2025-08-09,ORD,EWR,2025-08-09 06:00:00+00:00,2025-08-09T09:13:00Z,2025-08-09 05:56:00+00:00,2025-08-09T09:06:00Z,179,B737-MAX9,Mainline,78,90,62,178,-4.0,0.994413407821229
OO,5790,2025-08-04,ORD,CRW,2025-08-04 18:20:00+00:00,2025-08-04T21:04:00Z,2025-08-04 18:18:00+00:00,2025-08-04T21:00:00Z,50,CRJ-200,Express,90,97,29,42,-2.0,0.84
UA,202,2025-08-09,ORD,OGG,2025-08-09 09:20:00+00:00,2025-08-09T13:14:00Z,2025-08-09 09:13:00+00:00,2025-08-09T12:58:00Z,243,B787-8,Mainline,910,832,150,245,-7.0,1.0
OO,5219,2025-08-01,ORD,GRB,2025-08-01 20:20:00+00:00,2025-08-01T21:37:00Z,2025-08-01 20:21:00+00:00,2025-08-01T21:39:00Z,50,CRJ-550,Express,124,135,29,48,1.0,0.96
OO,5729,2025-08-13,ORD,FNT,2025-08-13 11:05:00+00:00,2025-08-13T13:23:00Z,2025-08-13 11:40:00+00:00,2025-08-13T13:44:00Z,50,CRJ-200,Express,-28,28,29,49,35.0,0.98
OO,5262,2025-08-03,ORD,LNK,2025-08-03 12:45:00+00:00,2025-08-03T14:35:00Z,2025-08-03 12:40:00+00:00,2025-08-03T14:29:00Z,50,CRJ-200,Express,40,38,29,46,-5.0,0.92
OO,5603,2025-08-05,ORD,FNT,2025-08-05 20:08:00+00:00,2025-08-05T22:30:00Z,2025-08-05 20:16:00+00:00,2025-08-05T22:22:00Z,50,CRJ-200,Express,78,71,29,48,8.0,0.96
YX,3433,2025-08-02,ORD,CVG,2025-08-02 18:10:00+00:00,2025-08-02T20:37:00Z,2025-08-02 19:15:00+00:00,2025-08-02T21:27:00Z,76,ERJ-175,Express,140,38,39,75,65.0,0.9868421052631579
OO,4748,2025-08-10,ORD,ATW,2025-08-10 20:20:00+00:00,2025-08-10T21:35:00Z,2025-08-10 20:23:00+00:00,2025-08-10T21:33:00Z,50,CRJ-550,Express,124,24,29,44,3.0,0.88
G7,4546,2025-08-09,ORD,AVP,2025-08-09 18:35:00+00:00,2025-08-09T21:43:00Z,2025-08-09 18:28:00+00:00,2025-08-09T21:32:00Z,50,CRJ-550,Express,105,100,29,36,-7.0,0.72
G7,4389,2025-08-07,ORD,CID,2025-08-07 12:50:00+00:00,2025-08-07T14:04:00Z,2025-08-07 13:04:00+00:00,2025-08-07T14:16:00Z,50,CRJ-550,Express,45,81,29,50,14.0,1.0
YX,3598,2025-08-15,ORD,SDF,2025-08-15 17:55:00+00:00,2025-08-15T20:26:00Z,2025-08-15 17:55:00+00:00,2025-08-15T20:18:00Z,76,ERJ-175,Express,65,77,34,46,0.0,0.6052631578947368
UA,2418,2025-08-03,ORD,PHL,2025-08-03 07:35:00+00:00,2025-08-03T10:47:00Z,2025-08-03 07:24:00+00:00,2025-08-03T10:32:00Z,150,A320-200,Mainline,692,532,54,145,-11.0,0.9666666666666667
OO,5968,2025-08-09,ORD,ACK,2025-08-09 10:35:00+00:00,2025-08-09T14:29:00Z,2025-08-09 10:30:00+00:00,2025-08-09T14:27:00Z,76,ERJ-175,Express,860,845,34,75,-5.0,0.9868421052631579
G7,4588,2025-08-13,ORD,MDT,2025-08-13 13:55:00+00:00,2025-08-13T16:57:00Z,2025-08-13 13:48:00+00:00,2025-08-13T16:56:00Z,50,CRJ-550,Express,110,113,29,50,-7.0,1.0
OO,5026,2025-08-04,ORD,JST,2025-08-04 21:05:00+00:00,2025-08-04T23:55:00Z,2025-08-04 21:40:00+00:00,2025-08-05T00:24:00Z,50,CRJ-200,Express,40,27,29,20,35.0,0.4
OO,5099,2025-08-10,ORD,CIU,2025-08-10 12:40:00+00:00,2025-08-10T15:09:00Z,2025-08-10 13:31:00+00:00,2025-08-10T16:09:00Z,50,CRJ-200,Express,35,51,29,40,51.0,0.8
UA,2099,2025-08-06,ORD,IAH,2025-08-06 09:46:00+00:00,2025-08-06T12:40:00Z,2025-08-06 09:54:00+00:00,2025-08-06T12:29:00Z,179,B737-900,Mainline,24,61,56,178,8.0,0.994413407821229
UA,374,2025-08-09,ORD,MSP,2025-08-09 16:10:00+00:00,2025-08-09T17:49:00Z,2025-08-09 16:02:00+00:00,2025-08-09T17:40:00Z,126,A319-100,Mainline,181,159,43,109,-8.0,0.8650793650793651
UA,970,2025-08-01,ORD,FCO,2025-08-01 15:50:00+00:00,2025-08-02T07:55:00Z,2025-08-01 16:55:00+00:00,2025-08-02T08:29:00Z,318,B787-10,Mainline,160,181,155,317,65.0,0.9968553459119497
UA,2302,2025-08-06,ORD,BWI,2025-08-06 07:00:00+00:00,2025-08-06T10:03:00Z,2025-08-06 06:58:00+00:00,2025-08-06T10:07:00Z,150,A320-200,Mainline,657,648,54,84,-2.0,0.56
UA,2040,2025-08-05,ORD,DEN,2025-08-05 20:10:00+00:00,2025-08-05T22:00:00Z,2025-08-05 20:14:00+00:00,2025-08-05T21:41:00Z,179,B737-MAX9,Mainline,77,78,56,179,4.0,1.0
