company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,total_seats,tight_ground_time,transfer_bags,origin_bags,total_bags_per_seat,total_pax_booked,total_ssr_count,ssr_per_pax,tight_ground_time_norm,total_bags_per_seat_norm,ssr_per_pax_norm,difficulty_score,daily_difficulty_rank,difficulty_classification
UA,2155,2025-08-09,LAX,16961,66,234,0,114,67,0.7735042735042735,229,8.0,0.034934497816593885,0.0,0.4415569415569416,0.20701924632055635,0.21619206262583265,159,Medium
UA,2494,2025-08-07,MCI,83,56,179,0,100,26,0.7039106145251397,176,4.0,0.022727272727272728,0.0,0.4575080413069241,0.09090909090909091,0.18280571073867166,189,Medium
UA,1182,2025-08-09,SJC,20,110,150,90,45,11,0.37333333333333335,145,6.0,0.041379310344827586,0.410958904109589,0.1711711711711712,0.24521072796934865,0.2757802677500363,58,Difficult
G7,4184,2025-08-07,DAY,66,29,50,0,27,8,0.7,45,3.0,0.06666666666666667,0.0,0.4545454545454546,0.26666666666666666,0.2404040404040404,70,Difficult
G7,4559,2025-08-07,SDF,60,29,50,0,26,9,0.7,46,0.0,0.0,0.0,0.4545454545454546,0.0,0.15151515151515152,311,Medium
OO,5469,2025-08-08,SDF,47,29,50,0,14,1,0.3,37,0.0,0.0,0.0,0.18613927206248962,0.0,0.062046424020829875,539,Easy
OO,5901,2025-08-11,FAR,47,34,76,0,46,8,0.7105263157894737,60,0.0,0.0,0.0,0.47564464366102416,0.0,0.1585482145536747,272,Medium
YX,3465,2025-08-10,GSP,49,39,76,0,5,17,0.2894736842105263,72,2.0,0.027777777777777776,0.0,0.1662852784134249,0.27037037037037037,0.14555188292793175,430,Easy
G7,4552,2025-08-10,DAY,74,29,50,0,31,1,0.64,46,0.0,0.0,0.0,0.42028985507246386,0.0,0.14009661835748796,450,Easy
UA,2652,2025-08-10,RSW,-12,114,166,126,51,51,0.6144578313253012,160,3.0,0.01875,0.19811320754716982,0.4017810371922473,0.1825,0.2607980815798057,133,Difficult
UA,2329,2025-08-08,DTW,594,52,150,0,53,18,0.47333333333333333,135,3.0,0.022222222222222223,0.0,0.3056894354883386,0.13333333333333336,0.1463409229405573,388,Medium
OO,5337,2025-08-11,ROA,55,34,76,0,43,18,0.8026315789473685,76,1.0,0.013157894736842105,0.0,0.5429891522699881,0.039473684210526314,0.19415427882683814,123,Difficult
UA,1564,2025-08-08,MSP,102,51,166,0,100,10,0.6626506024096386,150,1.0,0.006666666666666667,0.0,0.43626391889646,0.04000000000000001,0.15875463963215333,345,Medium
UA,2278,2025-08-09,SEA,80,62,200,0,70,81,0.755,196,2.0,0.01020408163265306,0.0,0.42905405405405406,0.06046863189720332,0.1631742286504191,326,Medium
UA,2649,2025-08-03,EWR,162,64,176,0,35,97,0.75,172,3.0,0.01744186046511628,0.0,0.536764705882353,0.07848837209302326,0.20508435932512545,208,Medium
OO,5852,2025-08-13,HSV,175,34,70,0,37,16,0.7571428571428571,65,2.0,0.03076923076923077,0.0,0.41776815636643694,0.22124542124542126,0.21300452587061938,161,Medium
YX,3569,2025-08-11,DTW,59,39,76,0,32,16,0.631578947368421,76,0.0,0.0,0.0,0.4179207791390552,0.0,0.13930692637968506,373,Medium
UA,356,2025-08-05,ATL,93,43,126,0,18,71,0.7063492063492064,103,1.0,0.009708737864077669,0.0,0.5058791359037462,0.06380027739251039,0.18989313776541886,248,Medium
UA,399,2025-08-08,BOS,70,51,166,0,36,56,0.5542168674698795,163,2.0,0.012269938650306749,0.0,0.3614758185142097,0.0736196319018405,0.14503181680535007,389,Medium
YX,3604,2025-08-01,CMH,49,39,76,0,33,10,0.5657894736842105,72,1.0,0.013888888888888888,0.0,0.33501830996268994,0.125,0.15333943665422997,391,Medium
UA,602,2025-08-14,PHX,95,56,179,0,67,58,0.6983240223463687,163,4.0,0.024539877300613498,0.0,0.5182210062155611,0.17586912065439672,0.2313633756233193,201,Medium
UA,2133,2025-08-14,EWR,67,56,176,0,27,88,0.6534090909090909,176,1.0,0.005681818181818182,0.0,0.48390722666959096,0.04071969696969697,0.17487564121309598,374,Medium
UA,1857,2025-08-07,MIA,20,51,166,31,23,95,0.7108433734939759,160,0.0,0.0,0.1,0.46276013143483025,0.0,0.18758671047827677,174,Medium
UA,2059,2025-08-13,PDX,60,56,179,0,67,23,0.5027932960893855,160,3.0,0.01875,0.0,0.26396505591883285,0.13482142857142856,0.13292882816342047,376,Medium
UA,1068,2025-08-09,IAD,852,56,176,0,52,44,0.5454545454545454,147,2.0,0.013605442176870748,0.0,0.28746928746928746,0.08062484252960443,0.12269804333296397,435,Easy
UA,291,2025-08-04,BDL,1400,46,150,0,51,19,0.4666666666666667,142,1.0,0.007042253521126761,0.0,0.2857906839937965,0.04225352112676057,0.10934806837351901,484,Easy
OO,5821,2025-08-15,MKE,77,29,50,0,25,20,0.9,46,1.0,0.021739130434782608,0.0,0.6035318559556787,0.03260869565217391,0.21204685053595088,92,Difficult
G7,4482,2025-08-01,TUL,57,29,50,0,26,4,0.6,50,1.0,0.02,0.0,0.36075592167146475,0.18000000000000002,0.18025197389048828,325,Medium
G7,4546,2025-08-08,AVP,95,29,50,0,22,2,0.48,42,0.0,0.0,0.0,0.3102875186970251,0.0,0.10342917289900837,491,Easy
OO,5280,2025-08-13,DSM,160,34,76,0,53,3,0.7368421052631579,73,0.0,0.0,0.0,0.40549245764856545,0.0,0.13516415254952183,369,Medium
YX,3610,2025-08-05,YQB,82,42,76,0,19,14,0.4342105263157895,60,1.0,0.016666666666666666,0.0,0.2714692802556021,0.10952380952380951,0.1269976965931372,408,Easy
UA,1205,2025-08-07,EWR,67,56,179,0,10,68,0.43575418994413406,179,5.0,0.027932960893854747,0.0,0.25435923480616224,0.11173184357541899,0.12203035946052708,419,Easy
UA,1933,2025-08-03,LAS,72,56,179,0,58,57,0.6424581005586593,179,1.0,0.00558659217877095,0.0,0.4576897798225436,0.025139664804469275,0.1609431482090043,380,Medium
UA,1239,2025-08-09,ROC,61,46,150,0,63,23,0.5733333333333334,136,2.0,0.014705882352941176,0.0,0.30630630630630634,0.08714596949891067,0.131150758601739,415,Easy
G7,4552,2025-08-06,DAY,65,29,50,0,18,5,0.46,31,0.0,0.0,0.0,0.3358294930875576,0.0,0.1119431643625192,435,Easy
G7,4416,2025-08-13,STL,65,29,50,0,27,4,0.62,50,2.0,0.04,0.0,0.33483899169459413,0.28761904761904766,0.20748601310454728,173,Medium
UA,1068,2025-08-06,IAD,852,56,176,0,33,61,0.5340909090909091,135,3.0,0.022222222222222223,0.0,0.3923792940930037,0.14920634920634923,0.18052854776645097,291,Medium
OO,5564,2025-08-10,SBN,65,29,50,0,42,0,0.84,50,1.0,0.02,0.0,0.5652173913043479,0.19466666666666668,0.25329468599033816,146,Medium
OO,4809,2025-08-14,ICT,72,34,76,0,51,21,0.9473684210526315,75,0.0,0.0,0.0,0.7084841174105347,0.0,0.23616137247017824,190,Medium
OO,5026,2025-08-08,JST,40,29,50,0,28,14,0.84,32,0.0,0.0,0.0,0.558584011966096,0.0,0.18619467065536532,237,Medium
UA,1857,2025-08-10,MIA,86,51,166,0,39,99,0.8313253012048193,165,6.0,0.03636363636363636,0.0,0.5589313776846517,0.35393939393939394,0.3042902572080152,66,Difficult
UA,399,2025-08-12,BOS,87,51,166,0,43,34,0.463855421686747,155,2.0,0.012903225806451613,0.0,0.28258156283557,0.1032258064516129,0.12860245642906096,351,Medium
UA,265,2025-08-08,YYZ,69,52,126,0,25,21,0.36507936507936506,107,0.0,0.0,0.0,0.23102532243300067,0.0,0.07700844081100022,529,Easy
OO,5915,2025-08-13,LNK,45,29,50,0,35,19,1.08,49,0.0,0.0,0.0,0.6129972315314003,0.0,0.20433241051046677,179,Medium
UA,972,2025-08-14,BRU,155,155,318,0,303,100,1.2672955974842768,313,6.0,0.019169329073482427,0.0,0.9528997326980804,0.13738019169329074,0.3634266414637904,28,Difficult
UA,714,2025-08-11,MDT,87,43,126,0,68,9,0.6111111111111112,123,2.0,0.016260162601626018,0.0,0.40295533278150775,0.04878048780487806,0.1505786068621286,319,Medium
UA,576,2025-08-04,LAX,72,62,200,0,31,98,0.645,190,3.0,0.015789473684210527,0.0,0.4052422589443285,0.09473684210526316,0.1666597003498639,254,Medium
UA,1857,2025-08-04,MIA,59,60,166,1,46,60,0.6385542168674698,166,5.0,0.030120481927710843,0.003952569169960474,0.4009247321388876,0.18072289156626506,0.19520006429170436,162,Medium
UA,1851,2025-08-13,ALB,76,51,166,0,54,21,0.45180722891566266,126,4.0,0.031746031746031744,0.0,0.23313419787265044,0.22826908541194257,0.15380109442819767,307,Medium
OO,5517,2025-08-13,PVD,65,34,76,0,20,16,0.47368421052631576,76,0.0,0.0,0.0,0.24636302982430575,0.0,0.08212100994143524,484,Easy
UA,2488,2025-08-05,LGA,66,51,166,0,15,53,0.40963855421686746,152,0.0,0.0,0.0,0.25030392282831077,0.0,0.08343464094277026,480,Easy
UA,1756,2025-08-13,YYZ,154,65,166,0,77,3,0.4819277108433735,131,3.0,0.022900763358778626,0.0,0.25134780708145127,0.16466739367502728,0.13867173358549287,355,Medium
OO,5269,2025-08-05,PIA,110,29,50,0,26,11,0.74,50,2.0,0.04,0.0,0.534864643150123,0.26285714285714284,0.26590726200242193,93,Difficult
OO,5964,2025-08-13,CID,59,70,76,11,46,4,0.6578947368421053,69,4.0,0.057971014492753624,0.017107309486780714,0.3577536293012876,0.41683919944789516,0.2639000460786545,69,Difficult
UA,2424,2025-08-10,RDU,80,56,179,0,35,39,0.4134078212290503,161,1.0,0.006211180124223602,0.0,0.25609262407902195,0.060455486542443065,0.10551603687382168,514,Easy
UA,1273,2025-08-07,SFO,266,66,234,0,36,162,0.8461538461538461,235,7.0,0.029787234042553193,0.0,0.5652680652680654,0.11914893617021277,0.22813900047942606,92,Difficult
UA,714,2025-08-04,MDT,-41,46,150,87,64,13,0.5133333333333333,132,7.0,0.05303030303030303,0.3438735177865613,0.31704904005561796,0.31818181818181823,0.32636812534133247,23,Difficult
UA,2414,2025-08-03,BNA,69,51,166,0,54,29,0.5,166,0.0,0.0,0.0,0.35294117647058826,0.0,0.11764705882352942,506,Easy
UA,2211,2025-08-05,SEA,64,51,166,0,67,44,0.6686746987951807,166,2.0,0.012048192771084338,0.0,0.4734277553198849,0.07917383820998279,0.18420053117662258,263,Medium
UA,476,2025-08-04,CVG,58,43,126,0,48,21,0.5476190476190477,113,1.0,0.008849557522123894,0.0,0.340014362876548,0.05309734513274336,0.13103723600309714,404,Medium
UA,2075,2025-08-10,TPA,74,51,166,0,42,65,0.6445783132530121,160,0.0,0.0,0.0,0.42360747337174787,0.0,0.14120249112391595,445,Easy
OO,5352,2025-08-07,CAK,59,29,50,0,16,28,0.88,49,1.0,0.02040816326530612,0.0,0.590909090909091,0.08163265306122448,0.22418058132343852,99,Difficult
OO,5225,2025-08-09,MKE,83,29,50,0,25,4,0.58,26,0.0,0.0,0.0,0.3108108108108108,0.0,0.1036036036036036,471,Easy
YX,3638,2025-08-15,CHS,78,34,76,0,11,44,0.7236842105263158,76,1.0,0.013157894736842105,0.0,0.47685067065169856,0.019736842105263157,0.16552917091898725,217,Medium
UA,1776,2025-08-12,PHL,15,51,166,36,57,33,0.5421686746987951,100,2.0,0.02,0.04768211920529802,0.34013796670583407,0.16,0.18260669530371068,239,Medium
UA,312,2025-08-02,CHS,79,43,126,0,66,68,1.0634920634920635,123,2.0,0.016260162601626018,0.0,0.5631049167634533,0.11382113821138214,0.22564201832494515,130,Difficult
UA,1660,2025-08-08,SFO,105,66,234,0,53,111,0.7008547008547008,234,4.0,0.017094017094017096,0.0,0.462613762430947,0.10256410256410257,0.1883926216650165,230,Medium
UA,1448,2025-08-03,BUF,74,51,166,0,61,29,0.5421686746987951,131,3.0,0.022900763358778626,0.0,0.3839475549255847,0.10305343511450382,0.16233366334669616,374,Medium
UA,2488,2025-08-09,LGA,66,51,166,0,13,107,0.7228915662650602,166,2.0,0.012048192771084338,0.0,0.407359166395311,0.071396697902722,0.15958528809934433,335,Medium
OO,5125,2025-08-12,CMX,43,29,50,0,25,13,0.76,34,1.0,0.029411764705882353,0.0,0.5002333177788147,0.23529411764705882,0.24517581180862455,123,Medium
OO,5344,2025-08-03,MBS,85,29,50,0,18,22,0.8,47,0.0,0.0,0.0,0.573529411764706,0.0,0.1911764705882353,260,Medium
G7,4426,2025-08-03,BUF,47,29,50,0,26,13,0.78,50,2.0,0.04,0.0,0.5588235294117647,0.18000000000000002,0.2462745098039216,99,Difficult
G7,4389,2025-08-08,CID,45,29,50,0,15,11,0.52,47,0.0,0.0,0.0,0.3378760179491441,0.0,0.11262533931638137,475,Easy
UA,2677,2025-08-07,IAD,-44,56,176,100,6,13,0.10795454545454546,150,2.0,0.013333333333333334,0.3225806451612903,0.006026170798898069,0.05333333333333334,0.12731338309784057,395,Medium
UA,2290,2025-08-11,DFW,68,43,126,0,27,47,0.5873015873015873,126,3.0,0.023809523809523808,0.0,0.3855465482431362,0.07142857142857142,0.15232503989056922,304,Medium
YX,3468,2025-08-11,BGR,47,34,76,0,41,20,0.8026315789473685,75,2.0,0.02666666666666667,0.0,0.5429891522699881,0.08000000000000002,0.20766305075666272,92,Difficult
YX,3603,2025-08-15,CMH,55,34,70,0,31,9,0.5714285714285714,61,0.0,0.0,0.0,0.36745647012267507,0.0,0.1224854900408917,395,Medium
UA,1580,2025-08-03,YVR,72,65,166,0,56,52,0.6506024096385542,154,2.0,0.012987012987012988,0.0,0.4636782423812899,0.05844155844155845,0.17403993360761613,328,Medium
OO,5608,2025-08-08,GRB,93,29,50,0,25,22,0.94,50,2.0,0.04,0.0,0.6275552600963935,0.24000000000000002,0.28918508669879783,34,Difficult
UA,1156,2025-08-15,MSY,85,56,179,0,37,24,0.3407821229050279,114,3.0,0.02631578947368421,0.0,0.20173923304291305,0.039473684210526314,0.08040430575114645,514,Easy
UA,1923,2025-08-14,CID,8,56,179,48,52,4,0.3128491620111732,123,4.0,0.032520325203252036,0.17518248175182483,0.22372875264223122,0.23306233062330625,0.21065785500578746,262,Medium
UA,1616,2025-08-06,GRR,93,43,126,0,72,3,0.5952380952380952,110,1.0,0.00909090909090909,0.0,0.4390498134737766,0.06103896103896104,0.16669625817091252,330,Medium
UA,1129,2025-08-09,BOS,65,60,166,0,50,16,0.39759036144578314,94,0.0,0.0,0.0,0.18756105503093456,0.0,0.06252035167697818,506,Easy
UA,1139,2025-08-11,DSM,72,43,126,0,61,19,0.6349206349206349,120,1.0,0.008333333333333333,0.0,0.42036411731987927,0.025,0.1484547057732931,331,Medium
OO,5444,2025-08-06,LIT,40,29,50,0,21,4,0.5,43,0.0,0.0,0.0,0.36635944700460826,0.0,0.12211981566820275,419,Easy
UA,343,2025-08-14,SFO,66,46,150,0,28,65,0.62,150,2.0,0.013333333333333334,0.0,0.4583835946924005,0.09555555555555556,0.18464638341598535,353,Medium
UA,2488,2025-08-07,LGA,66,51,166,0,4,70,0.4457831325301205,166,0.0,0.0,0.0,0.2619569185834246,0.0,0.08731897286114154,506,Easy
UA,1710,2025-08-07,SMF,77,56,179,0,69,26,0.5307262569832403,161,6.0,0.037267080745341616,0.0,0.3263077704418487,0.14906832298136646,0.15845869780773839,274,Medium
UA,422,2025-08-04,ATH,185,155,318,0,170,108,0.8742138364779874,296,11.0,0.037162162162162164,0.0,0.5587747099784369,0.222972972972973,0.26058256098380334,54,Difficult
G7,4563,2025-08-09,FSD,65,29,50,0,46,7,1.06,45,1.0,0.022222222222222223,0.0,0.6351351351351352,0.1316872427983539,0.255607459311163,84,Difficult
G7,4185,2025-08-14,STL,175,29,50,0,30,7,0.74,48,0.0,0.0,0.0,0.5500603136308806,0.0,0.1833534378769602,355,Medium
UA,2424,2025-08-01,RDU,80,56,179,0,79,27,0.5921787709497207,162,5.0,0.030864197530864196,0.0,0.35487177494646777,0.2777777777777778,0.21088318424141517,225,Medium
YX,3610,2025-08-08,YQB,64,42,76,0,19,20,0.5131578947368421,72,2.0,0.027777777777777776,0.0,0.33315693255075535,0.16666666666666666,0.16660786640580735,313,Medium
YX,3690,2025-08-06,IND,46,34,76,0,33,15,0.631578947368421,71,0.0,0.0,0.0,0.4667869269949066,0.0,0.15559564233163553,349,Medium
OO,5051,2025-08-13,LAF,160,29,50,0,18,14,0.64,24,0.0,0.0,0.0,0.34693282820923793,0.0,0.11564427606974598,425,Easy
UA,769,2025-08-14,BCN,480,95,243,0,87,50,0.5637860082304527,174,2.0,0.011494252873563218,0.0,0.41543764199351024,0.08237547892720307,0.1659377069735711,404,Medium
UA,1129,2025-08-10,BOS,93,60,166,0,21,49,0.42168674698795183,157,1.0,0.006369426751592357,0.0,0.2620918456434434,0.061995753715498945,0.1080291997863141,510,Easy
G7,4613,2025-08-12,STL,-155,29,50,184,12,3,0.3,32,0.0,0.0,0.24370860927152319,0.16215585627624823,0.0,0.1352881551825905,337,Medium
OO,5847,2025-08-02,DSM,85,34,76,0,61,6,0.881578947368421,76,1.0,0.013157894736842105,0.0,0.4521822849807445,0.09210526315789473,0.18142918271287975,249,Medium
OO,5135,2025-08-09,MCW,47,29,50,0,17,16,0.66,28,2.0,0.07142857142857142,0.0,0.3648648648648649,0.4232804232804232,0.2627150960484294,76,Difficult
OO,5526,2025-08-07,ATW,208,29,50,0,31,17,0.96,50,1.0,0.02,0.0,0.6515151515151516,0.08,0.24383838383838385,66,Difficult
OO,5275,2025-08-15,DLH,99,29,50,0,17,3,0.4,39,1.0,0.02564102564102564,0.0,0.24428670360110805,0.038461538461538464,0.09424941402088216,488,Easy
OO,5790,2025-08-15,CRW,90,29,50,0,41,14,1.1,46,1.0,0.021739130434782608,0.0,0.747229916897507,0.03260869565217391,0.25994620418322695,33,Difficult
YX,3628,2025-08-02,IND,47,34,76,0,98,3,1.3289473684210527,73,1.0,0.0136986301369863,0.0,0.7249679075738125,0.0958904109589041,0.2736194395109055,57,Difficult
OO,5094,2025-08-05,RHI,85,29,50,0,12,15,0.54,27,0.0,0.0,0.0,0.36259228876127975,0.0,0.12086409625375992,425,Easy
OO,5607,2025-08-11,TUS,865,34,70,0,25,20,0.6428571428571429,70,2.0,0.02857142857142857,0.0,0.4261670454993366,0.08571428571428572,0.1706271104045408,207,Medium
YX,3601,2025-08-07,YYZ,52,42,76,0,5,44,0.6447368421052632,75,3.0,0.04,0.0,0.41267942583732065,0.16,0.19089314194577356,164,Medium
UA,2038,2025-08-13,BUF,-17,43,126,60,53,10,0.5,111,5.0,0.04504504504504504,0.09331259720062209,0.26227597260673174,0.3238953238953239,0.2264946312342259,130,Difficult
UA,310,2025-08-05,MCI,58,43,126,0,58,10,0.5396825396825397,114,2.0,0.017543859649122806,0.0,0.3623188405797101,0.11528822055137843,0.15920235371036284,328,Medium
UA,953,2025-08-04,MUC,240,150,243,0,113,52,0.6790123456790124,198,8.0,0.04040404040404041,0.0,0.4280244734814498,0.24242424242424246,0.2234829053018974,107,Difficult
UA,944,2025-08-10,FRA,3000,155,318,0,188,110,0.9371069182389937,264,7.0,0.026515151515151516,0.0,0.6355847233615897,0.2580808080808081,0.2978885104807993,78,Difficult
UA,2426,2025-08-08,IAH,71,56,179,0,78,54,0.7374301675977654,178,5.0,0.028089887640449437,0.0,0.4878403183531205,0.16853932584269662,0.21879321473193902,137,Difficult
OO,5447,2025-08-07,PVD,71,34,70,0,8,34,0.6,67,1.0,0.014925373134328358,0.0,0.37878787878787884,0.05970149253731343,0.1461631237750641,337,Medium
YX,3601,2025-08-01,YYZ,52,42,76,0,23,22,0.5921052631578947,76,3.0,0.039473684210526314,0.0,0.35481647281559364,0.35526315789473684,0.23669321023677684,153,Medium
UA,1643,2025-08-04,SEA,1490,62,179,0,42,63,0.5865921787709497,179,1.0,0.00558659217877095,0.0,0.36611942024205274,0.033519553072625705,0.13321299110489282,399,Medium
UA,1124,2025-08-06,IAH,76,56,179,0,85,54,0.776536312849162,179,2.0,0.0111731843575419,0.0,0.5774254691965091,0.07501995211492418,0.21748180710381107,189,Medium
OO,5250,2025-08-08,BNA,62,34,76,0,18,19,0.4868421052631579,74,2.0,0.02702702702702703,0.0,0.31500660409541387,0.16216216216216217,0.15905625541919202,344,Medium
UA,1006,2025-08-12,LGA,64,51,166,0,32,61,0.5602409638554217,146,0.0,0.0,0.0,0.35342021375281807,0.0,0.11780673791760603,375,Easy
UA,265,2025-08-06,YYZ,65,52,126,0,29,24,0.42063492063492064,98,1.0,0.01020408163265306,0.0,0.3057841416136347,0.06851311953352769,0.1247657537157208,414,Easy
UA,2417,2025-08-04,SAN,81,56,179,0,49,60,0.6089385474860335,173,2.0,0.011560693641618497,0.0,0.38108750774172784,0.06936416184971099,0.15015055653047962,334,Medium
UA,2179,2025-08-11,SFO,99,66,234,0,52,111,0.6965811965811965,233,4.0,0.017167381974248927,0.0,0.4654484054833544,0.05150214592274678,0.1723168504687004,201,Medium
G7,4549,2025-08-14,MLI,45,29,50,0,31,2,0.66,44,2.0,0.045454545454545456,0.0,0.4889425010052272,0.32575757575757575,0.27156669225426766,117,Difficult
G7,4387,2025-08-12,CID,96,29,50,0,33,0,0.66,46,2.0,0.043478260869565216,0.0,0.42673821745216983,0.34782608695652173,0.2581881014695639,101,Difficult
UA,2430,2025-08-01,BNA,64,51,166,0,45,56,0.608433734939759,162,4.0,0.024691358024691357,0.0,0.3671008750676966,0.2222222222222222,0.19644103242997293,271,Medium
UA,1708,2025-08-13,CLE,74,43,126,0,46,19,0.5158730158730159,126,2.0,0.015873015873015872,0.0,0.2718742555548617,0.11413454270597129,0.12866959942027767,393,Medium
UA,1270,2025-08-10,PUJ,97,70,179,0,26,86,0.6256983240223464,164,2.0,0.012195121951219513,0.0,0.40992632175532345,0.11869918699186993,0.17620850291573112,352,Medium
G7,4502,2025-08-15,LEX,173,29,50,0,22,8,0.6,48,0.0,0.0,0.0,0.3879847645429363,0.0,0.12932825484764543,362,Medium
G7,4563,2025-08-15,FSD,74,29,50,0,24,7,0.62,49,0.0,0.0,0.0,0.40235457063711916,0.0,0.13411819021237306,342,Medium
UA,2329,2025-08-13,DTW,102,43,126,0,81,23,0.8253968253968254,125,5.0,0.04,0.0,0.45904077304339574,0.28761904761904766,0.24888660688748113,90,Difficult
UA,2155,2025-08-02,LAX,189,66,234,0,122,90,0.905982905982906,221,2.0,0.00904977375565611,0.0,0.4670627475505524,0.06334841628959277,0.1768037212800484,262,Medium
UA,310,2025-08-02,MCI,65,43,126,0,140,17,1.246031746031746,126,1.0,0.007936507936507936,0.0,0.6744096012388694,0.05555555555555555,0.243321718931475,106,Difficult
UA,286,2025-08-07,CLE,501,56,179,0,80,44,0.6927374301675978,173,2.0,0.011560693641618497,0.0,0.44904350770272566,0.046242774566473986,0.16509542742306654,248,Medium
UA,1576,2025-08-13,LGA,55,51,166,0,26,83,0.6566265060240963,166,0.0,0.0,0.0,0.3569867404924959,0.0,0.1189955801641653,419,Easy
UA,343,2025-08-15,SFO,66,46,150,0,28,86,0.76,138,4.0,0.028985507246376812,0.0,0.5029432132963989,0.04347826086956522,0.1821404913886547,168,Medium
OO,5631,2025-08-12,DAY,80,29,50,0,29,0,0.58,50,0.0,0.0,0.0,0.3679421371908539,0.0,0.12264737906361796,366,Easy
UA,2011,2025-08-12,YVR,62,60,150,0,42,25,0.44666666666666666,108,6.0,0.05555555555555555,0.0,0.26994867008866075,0.4444444444444444,0.23813103817770173,133,Medium
OO,5726,2025-08-01,TYS,660,29,50,0,17,6,0.46,47,0.0,0.0,0.0,0.25542969529401705,0.0,0.08514323176467235,532,Easy
OO,5427,2025-08-03,PIA,73,29,50,0,53,14,1.34,46,1.0,0.021739130434782608,0.0,0.9705882352941178,0.09782608695652174,0.35613810741687985,9,Difficult
YX,3718,2025-08-01,MSN,63,39,76,0,37,2,0.5131578947368421,75,0.0,0.0,0.0,0.29542198425688254,0.0,0.09847399475229418,513,Easy
G7,4599,2025-08-11,BHM,70,29,50,0,15,10,0.5,50,4.0,0.08,0.0,0.321714338269107,0.24000000000000002,0.187238112756369,152,Medium
OO,5841,2025-08-07,MEM,57,34,70,0,27,24,0.7285714285714285,60,2.0,0.03333333333333333,0.0,0.4761904761904762,0.13333333333333333,0.2031746031746032,138,Difficult
OO,4778,2025-08-04,FAR,40,29,50,0,12,29,0.82,40,0.0,0.0,0.0,0.522461094176159,0.0,0.1741536980587197,224,Medium
YX,3707,2025-08-13,IND,151,70,76,0,47,16,0.8289473684210527,68,2.0,0.029411764705882353,0.0,0.4611877573870564,0.21148459383753504,0.2242241170748638,138,Medium
