company_id,flight_number,scheduled_departure_date_local,departure_delay_minutes,scheduled_ground_time_minutes,minimum_turn_minutes
G7,4474,2025-08-15,193.0,48,29
UA,1077,2025-08-06,-11.0,531,51
UA,1612,2025-08-13,-7.0,105,43
OO,5272,2025-08-01,130.0,-83,29
OO,5841,2025-08-01,-1.0,171,34
OO,4636,2025-08-01,21.0,51,29
UA,1077,2025-08-08,-6.0,370,51
UA,1580,2025-08-05,9.0,90,65
OO,5253,2025-08-02,99.0,75,34
UA,2628,2025-08-11,-1.0,157,56
UA,764,2025-08-14,-1.0,1396,52
OO,5108,2025-08-08,-2.0,1960,29
G7,4546,2025-08-15,-7.0,95,29
OO,5382,2025-08-03,-4.0,79,29
OO,5646,2025-08-13,-6.0,131,29
OO,5344,2025-08-06,-5.0,106,29
UA,1779,2025-08-08,-4.0,69,56
G7,4491,2025-08-11,-8.0,80,29
UA,2369,2025-08-06,-4.0,62,56
G7,4426,2025-08-13,-4.0,47,29
UA,1030,2025-08-11,14.0,79,43
UA,1848,2025-08-14,-1.0,65,43
UA,587,2025-08-14,19.0,73,65
UA,1100,2025-08-07,20.0,112,68
OO,5314,2025-08-10,48.0,49,29
G7,4390,2025-08-15,88.0,54,29
YX,3409,2025-08-04,7.0,50,42
UA,1778,2025-08-02,0.0,51,51
OO,5099,2025-08-04,29.0,70,29
UA,2323,2025-08-04,-5.0,86,62
UA,265,2025-08-10,13.0,68,52
UA,1044,2025-08-11,7.0,486,66
UA,1044,2025-08-12,-5.0,486,66
G7,4552,2025-08-09,6.0,72,29
G7,4474,2025-08-04,-3.0,48,29
UA,1297,2025-08-09,0.0,67,46
UA,2106,2025-08-15,1.0,80,62
UA,2011,2025-08-07,-2.0,67,60
UA,1834,2025-08-06,83.0,33,56
UA,2172,2025-08-06,3.0,82,51
OO,5930,2025-08-15,-10.0,90,29
OO,5930,2025-08-13,14.0,34,34
UA,378,2025-08-11,5.0,73,56
YX,3690,2025-08-10,-5.0,52,34
G7,4559,2025-08-12,-14.0,67,29
UA,1594,2025-08-06,-2.0,95,43
UA,1146,2025-08-15,4.0,73,65
UA,2389,2025-08-12,-3.0,138,56
YX,3654,2025-08-03,-7.0,60,34
OO,5337,2025-08-07,4.0,55,34
UA,2430,2025-08-13,-4.0,79,51
UA,445,2025-08-11,0.0,68,56
UA,293,2025-08-04,-6.0,57,51
UA,1742,2025-08-06,269.0,81,51
YX,3402,2025-08-04,-4.0,45,42
G7,4194,2025-08-04,39.0,145,29
UA,1848,2025-08-13,-6.0,65,43
OO,4739,2025-08-09,1.0,60,29
OO,5729,2025-08-06,-6.0,93,29
G7,4585,2025-08-07,-7.0,63,29
UA,1641,2025-08-07,6.0,78,43
OO,5362,2025-08-12,10.0,444,29
OO,5118,2025-08-01,-6.0,57,29
OO,5292,2025-08-15,9.0,1172,42
OO,5125,2025-08-13,-8.0,43,29
UA,2147,2025-08-03,35.0,85,43
UA,1347,2025-08-11,-5.0,96,56
UA,944,2025-08-04,18.0,1370,155
UA,1933,2025-08-06,1.0,53,51
UA,739,2025-08-14,16.0,64,46
UA,752,2025-08-10,15.0,183,46
UA,764,2025-08-02,3.0,57,52
UA,912,2025-08-10,5.0,150,75
OO,5124,2025-08-04,-2.0,63,29
OO,5607,2025-08-09,12.0,101,34
OO,5414,2025-08-15,151.0,-76,29
UA,275,2025-08-15,-9.0,64,46
UA,2182,2025-08-02,-7.0,96,46
UA,1361,2025-08-08,55.0,180,114
G7,4507,2025-08-02,3.0,79,29
UA,1975,2025-08-01,-5.0,937,56
UA,2243,2025-08-10,24.0,75,46
G7,4613,2025-08-08,17.0,155,29
UA,1006,2025-08-01,11.0,64,51
UA,2661,2025-08-12,-10.0,63,51
UA,576,2025-08-06,-1.0,72,62
UA,920,2025-08-11,1.0,235,145
UA,604,2025-08-03,0.0,1084,46
YX,3668,2025-08-04,-3.0,50,39
UA,2440,2025-08-01,9.0,67,64
UA,1413,2025-08-06,-6.0,86,51
UA,1069,2025-08-15,128.0,-45,43
UA,1857,2025-08-07,0.0,75,51
UA,2628,2025-08-06,155.0,65,43
G7,4188,2025-08-11,5.0,80,29
UA,1485,2025-08-03,25.0,25,56
G7,4389,2025-08-14,109.0,-98,29
UA,1830,2025-08-06,5.0,58,46
OO,5021,2025-08-14,17.0,127,29
UA,1082,2025-08-09,4.0,58,46
UA,2005,2025-08-05,-3.0,85,51
UA,938,2025-08-07,45.0,600,145
G7,4416,2025-08-15,78.0,60,29
YX,3440,2025-08-06,-13.0,539,42
OO,5526,2025-08-11,-3.0,55,29
OO,5121,2025-08-11,-13.0,85,29
G7,4554,2025-08-01,-1.0,71,29
UA,1082,2025-08-03,10.0,58,46
OO,5472,2025-08-10,-2.0,72,29
OO,5051,2025-08-15,-2.0,72,29
OO,5810,2025-08-14,3.0,100,29
OO,5624,2025-08-01,7.0,65,34
UA,721,2025-08-15,-1.0,80,56
UA,2862,2025-08-12,-7.0,67,56
UA,2414,2025-08-02,84.0,73,43
OO,5847,2025-08-05,-1.0,90,34
UA,307,2025-08-11,-9.0,65,43
OO,4645,2025-08-10,-4.0,285,29
UA,1398,2025-08-07,6.0,75,51
UA,1811,2025-08-14,-2.0,81,60
UA,2677,2025-08-08,-1.0,246,122
UA,938,2025-08-09,-6.0,245,145
UA,1778,2025-08-12,7.0,173,57
YX,3468,2025-08-12,-9.0,47,34
UA,660,2025-08-04,-7.0,87,62
UA,972,2025-08-10,62.0,410,155
UA,490,2025-08-08,-5.0,68,43
OO,5314,2025-08-11,5.0,49,29
UA,2487,2025-08-01,25.0,63,56
UA,752,2025-08-01,5.0,65,43
YX,3690,2025-08-07,-4.0,57,34
OO,5470,2025-08-04,0.0,38,34
UA,2343,2025-08-07,6.0,75,56
UA,2137,2025-08-08,3.0,74,46
UA,563,2025-08-09,-3.0,592,62
UA,767,2025-08-08,-7.0,72,62
UA,1842,2025-08-12,182.0,116,62
UA,980,2025-08-14,3.0,135,150
UA,1857,2025-08-08,-3.0,85,51
UA,2666,2025-08-13,-6.0,447,62
OO,6004,2025-08-15,17.0,40,34
UA,786,2025-08-07,-2.0,93,46
UA,972,2025-08-05,8.0,670,155
UA,2154,2025-08-12,45.0,115,56
OO,5344,2025-08-05,-10.0,208,29
UA,1270,2025-08-03,-1.0,87,70
OO,5526,2025-08-15,6.0,107,29
OO,5280,2025-08-12,116.0,279,34
OO,5538,2025-08-06,35.0,76,29
G7,4395,2025-08-09,7.0,85,29
G7,4476,2025-08-13,5.0,49,29
OO,5215,2025-08-06,-4.0,1066,29
UA,2672,2025-08-06,-6.0,74,43
OO,5382,2025-08-08,-1.0,40,29
OO,5289,2025-08-14,-3.0,69,29
G7,4188,2025-08-01,161.0,80,29
OO,5843,2025-08-12,-8.0,195,34
UA,1657,2025-08-03,-1.0,68,57
UA,1785,2025-08-05,-1.0,111,56
UA,2417,2025-08-08,-1.0,81,56
UA,1660,2025-08-09,105.0,118,66
UA,1775,2025-08-14,-3.0,75,56
G7,4482,2025-08-10,81.0,40,29
UA,758,2025-08-11,8.0,297,64
UA,2090,2025-08-11,8.0,1292,56
UA,1693,2025-08-03,-5.0,57,46
OO,5555,2025-08-12,212.0,637,29
UA,1823,2025-08-04,9.0,105,68
OO,5977,2025-08-14,-1.0,93,34
UA,1905,2025-08-03,6.0,65,46
UA,1842,2025-08-03,19.0,85,62
UA,909,2025-08-07,0.0,255,150
UA,2865,2025-08-12,31.0,86,51
OO,5915,2025-08-09,-3.0,45,29
OO,4780,2025-08-05,-6.0,70,29
UA,2011,2025-08-06,-4.0,67,60
OO,5843,2025-08-04,-6.0,89,34
UA,2417,2025-08-03,0.0,81,56
UA,2616,2025-08-03,-3.0,75,51
UA,2862,2025-08-02,-5.0,66,56
UA,2337,2025-08-10,1.0,87,56
OO,5470,2025-08-06,-5.0,43,34
UA,1205,2025-08-08,-10.0,67,56
UA,1502,2025-08-06,-5.0,62,56
YX,3542,2025-08-09,4.0,49,42
OO,5977,2025-08-06,41.0,-28,34
UA,411,2025-08-07,-2.0,76,43
UA,1658,2025-08-15,-7.0,414,56
UA,938,2025-08-02,63.0,245,145
UA,2302,2025-08-02,-1.0,725,46
UA,1414,2025-08-05,-9.0,958,46
UA,1857,2025-08-12,3.0,59,60
G7,4406,2025-08-06,-9.0,88,29
UA,265,2025-08-13,-4.0,68,52
OO,5836,2025-08-03,-7.0,41,29
OO,4778,2025-08-10,-4.0,70,29
UA,758,2025-08-14,-1.0,73,56
G7,4476,2025-08-14,-2.0,133,29
YX,3655,2025-08-11,-2.0,45,34
G7,4468,2025-08-13,0.0,55,29
UA,2497,2025-08-10,45.0,145,51
OO,4645,2025-08-09,14.0,106,29
G7,4451,2025-08-09,-10.0,88,29
UA,1377,2025-08-02,-3.0,160,46
G7,4518,2025-08-12,1017.0,118,29
G7,4458,2025-08-05,-3.0,40,29
OO,4791,2025-08-10,-1.0,56,29
OO,5668,2025-08-10,173.0,40,29
UA,2627,2025-08-09,84.0,85,56
OO,5469,2025-08-15,43.0,-25,29
OO,4809,2025-08-05,-10.0,72,34
UA,1010,2025-08-12,216.0,3,43
UA,2394,2025-08-14,13.0,90,66
OO,5564,2025-08-11,18.0,65,29
UA,1304,2025-08-11,17.0,68,56
G7,4600,2025-08-07,8.0,48,29
UA,2497,2025-08-07,-2.0,60,43
UA,2333,2025-08-06,-2.0,67,56
UA,600,2025-08-04,20.0,91,56
UA,739,2025-08-10,10.0,79,46
OO,5380,2025-08-15,-10.0,57,34
OO,5977,2025-08-10,-3.0,47,34
UA,617,2025-08-08,-5.0,91,51
UA,1413,2025-08-14,78.0,-2,51
UA,1538,2025-08-11,-2.0,85,43
UA,534,2025-08-12,9.0,76,62
UA,1324,2025-08-06,148.0,84,62
UA,1983,2025-08-02,4.0,129,62
UA,2225,2025-08-11,-10.0,79,56
UA,293,2025-08-06,31.0,71,51
UA,2155,2025-08-04,346.0,3220,150
YX,3603,2025-08-12,236.0,62,34
UA,2609,2025-08-12,-1.0,83,43
UA,953,2025-08-01,9.0,1680,150
UA,1182,2025-08-10,16.0,170,46
OO,5819,2025-08-12,-10.0,74,29
OO,5868,2025-08-03,6.0,63,42
YX,3598,2025-08-11,-2.0,65,34
UA,1996,2025-08-13,-5.0,154,68
YX,3628,2025-08-01,9.0,59,34
OO,5262,2025-08-08,-6.0,40,29
OO,5230,2025-08-09,27.0,115,29
UA,1316,2025-08-08,-5.0,96,56
UA,1398,2025-08-13,20.0,84,51
G7,4488,2025-08-02,-5.0,67,29
OO,5603,2025-08-09,71.0,82,29
UA,1273,2025-08-15,-8.0,331,66
OO,5607,2025-08-04,-3.0,83,34
OO,5131,2025-08-15,4.0,12,29
OO,5269,2025-08-03,-7.0,110,29
OO,5610,2025-08-04,0.0,67,29
OO,5124,2025-08-12,125.0,289,29
OO,5568,2025-08-01,-4.0,94,29
G7,4584,2025-08-12,145.0,317,29
UA,1387,2025-08-15,-1.0,150,62
UA,1361,2025-08-01,9.0,69,51
UA,374,2025-08-04,-2.0,75,43
UA,1710,2025-08-03,37.0,79,51
UA,1414,2025-08-10,-2.0,64,46
OO,5292,2025-08-13,-5.0,40,42
G7,4452,2025-08-15,49.0,165,29
UA,445,2025-08-09,36.0,66,56
OO,6002,2025-08-02,-3.0,40,34
UA,467,2025-08-10,82.0,66,46
UA,1756,2025-08-05,10.0,179,65
UA,2100,2025-08-02,16.0,68,51
UA,972,2025-08-09,9.0,1620,155
OO,5608,2025-08-06,13.0,93,29
UA,1742,2025-08-05,-5.0,76,60
G7,4184,2025-08-10,10.0,57,29
OO,5229,2025-08-06,-2.0,47,34
UA,2483,2025-08-08,4.0,67,56
YX,3716,2025-08-10,6.0,47,34
UA,2137,2025-08-02,-2.0,57,43
UA,2635,2025-08-13,14.0,77,43
UA,1980,2025-08-07,4.0,90,57
UA,953,2025-08-03,8.0,255,150
UA,1920,2025-08-13,7.0,67,56
UA,1077,2025-08-01,-4.0,600,51
YX,3604,2025-08-07,-2.0,49,39
UA,1658,2025-08-09,-4.0,78,62
OO,5790,2025-08-04,-2.0,90,29
UA,202,2025-08-09,-7.0,910,150
OO,5219,2025-08-01,1.0,124,29
OO,5729,2025-08-13,35.0,-28,29
OO,5262,2025-08-03,-5.0,40,29
OO,5603,2025-08-05,8.0,78,29
YX,3433,2025-08-02,65.0,140,39
OO,4748,2025-08-10,3.0,124,29
G7,4546,2025-08-09,-7.0,105,29
G7,4389,2025-08-07,14.0,45,29
YX,3598,2025-08-15,0.0,65,34
UA,2418,2025-08-03,-11.0,692,54
OO,5968,2025-08-09,-5.0,860,34
G7,4588,2025-08-13,-7.0,110,29
OO,5026,2025-08-04,35.0,40,29
OO,5099,2025-08-10,51.0,35,29
UA,2099,2025-08-06,8.0,24,56
UA,374,2025-08-09,-8.0,181,43
UA,970,2025-08-01,65.0,160,155
UA,2302,2025-08-06,-2.0,657,54
UA,2040,2025-08-05,4.0,77,56
OO,5517,2025-08-10,51.0,65,34
UA,2201,2025-08-06,7.0,67,56
UA,1492,2025-08-14,163.0,-49,51
UA,767,2025-08-04,-2.0,72,62
UA,2394,2025-08-04,7.0,90,66
OO,5138,2025-08-09,-8.0,43,29
UA,1502,2025-08-10,42.0,75,56
G7,4468,2025-08-09,6.0,153,29
UA,1834,2025-08-15,-5.0,88,51
UA,476,2025-08-08,-7.0,88,43
UA,2424,2025-08-15,15.0,80,56
UA,2004,2025-08-12,8.0,63,46
UA,1146,2025-08-02,47.0,170,65
UA,1584,2025-08-02,6.0,72,62
G7,4599,2025-08-14,47.0,80,29
OO,5446,2025-08-10,177.0,-68,70
UA,1010,2025-08-11,-7.0,642,46
UA,980,2025-08-03,141.0,125,150
UA,1178,2025-08-03,2.0,82,56
OO,5526,2025-08-10,5.0,55,29
UA,288,2025-08-09,-1.0,255,122
UA,2172,2025-08-02,-4.0,91,51
UA,1989,2025-08-09,0.0,88,56
UA,1198,2025-08-02,7.0,100,70
OO,5323,2025-08-02,35.0,40,34
YX,3402,2025-08-02,25.0,61,70
OO,5021,2025-08-03,-6.0,40,29
UA,580,2025-08-07,6.0,81,56
YX,3690,2025-08-09,4.0,90,34
UA,2302,2025-08-12,-5.0,725,46
OO,5122,2025-08-03,-6.0,52,29
UA,912,2025-08-09,16.0,150,75
G7,4184,2025-08-11,-4.0,53,29
YX,3422,2025-08-01,-2.0,82,34
UA,2426,2025-08-12,276.0,392,56
UA,481,2025-08-02,9.0,57,43
UA,769,2025-08-03,11.0,455,150
UA,2104,2025-08-04,-1.0,390,56
UA,1655,2025-08-07,62.0,55,46
UA,2337,2025-08-11,0.0,73,56
G7,4380,2025-08-02,10.0,647,29
UA,2243,2025-08-07,0.0,75,46
UA,1182,2025-08-11,20.0,60,46
UA,1077,2025-08-03,-7.0,64,52
UA,342,2025-08-09,-6.0,81,70
UA,1144,2025-08-02,8.0,90,51
YX,3638,2025-08-06,-3.0,78,34
G7,4481,2025-08-12,-4.0,897,29
UA,1617,2025-08-06,-2.0,65,51
UA,2202,2025-08-03,15.0,80,56
OO,5963,2025-08-07,3.0,1352,34
UA,2144,2025-08-14,-3.0,73,52
OO,5652,2025-08-09,124.0,71,34
OO,4778,2025-08-13,1.0,145,29
YX,3520,2025-08-01,17.0,45,34
UA,1421,2025-08-13,-1.0,1845,62
OO,5699,2025-08-12,3.0,165,34
YX,3464,2025-08-14,17.0,164,34
YX,3614,2025-08-04,-5.0,60,34
G7,4501,2025-08-10,-5.0,134,29
OO,5427,2025-08-04,-5.0,92,29
G7,4504,2025-08-11,-8.0,53,29
UA,2635,2025-08-03,3.0,57,43
G7,4529,2025-08-03,-8.0,50,29
G7,4452,2025-08-08,-10.0,64,29
OO,5045,2025-08-04,-5.0,42,29
G7,4507,2025-08-06,-4.0,99,29
OO,5637,2025-08-15,16.0,55,29
UA,2401,2025-08-03,-1.0,64,65
G7,4425,2025-08-10,114.0,45,29
OO,5108,2025-08-11,31.0,-5,29
UA,1156,2025-08-04,12.0,60,51
UA,600,2025-08-02,-3.0,85,56
UA,534,2025-08-04,0.0,78,62
OO,5395,2025-08-03,-9.0,58,34
UA,2100,2025-08-12,16.0,88,51
YX,3610,2025-08-09,81.0,82,42
UA,1634,2025-08-09,1.0,102,56
UA,2497,2025-08-02,-1.0,70,43
UA,1657,2025-08-15,-4.0,528,51
YX,3706,2025-08-09,8.0,50,34
UA,970,2025-08-11,31.0,135,100
OO,5135,2025-08-01,78.0,-16,29
OO,5140,2025-08-15,25.0,61,29
UA,944,2025-08-09,33.0,195,155
UA,2378,2025-08-03,29.0,82,62
UA,2133,2025-08-12,456.0,-180,56
UA,1983,2025-08-14,15.0,1270,119
UA,445,2025-08-13,10.0,68,56
UA,2201,2025-08-15,-3.0,76,56
G7,4452,2025-08-12,25.0,58,29
G7,4390,2025-08-07,-3.0,54,29
UA,1030,2025-08-02,38.0,60,43
UA,2487,2025-08-08,3.0,63,51
UA,664,2025-08-09,1.0,82,51
OO,5289,2025-08-04,34.0,69,29
UA,466,2025-08-07,-6.0,121,51
OO,5999,2025-08-07,-10.0,47,34
YX,3520,2025-08-12,143.0,162,34
OO,5219,2025-08-05,37.0,2297,29
YX,3694,2025-08-15,-10.0,75,34
G7,4588,2025-08-05,0.0,58,29
UA,786,2025-08-08,-5.0,93,46
UA,2426,2025-08-02,2.0,65,56
UA,767,2025-08-05,-1.0,67,62
OO,5469,2025-08-14,-5.0,82,29
UA,2172,2025-08-03,3.0,77,51
YX,3402,2025-08-01,5.0,85,42
UA,1525,2025-08-03,-1.0,71,51
UA,1660,2025-08-05,-2.0,105,66
UA,2629,2025-08-10,-4.0,69,56
UA,2005,2025-08-11,-4.0,69,43
UA,1842,2025-08-15,11.0,85,62
UA,2144,2025-08-15,8.0,58,65
UA,2172,2025-08-12,-4.0,82,51
OO,5964,2025-08-08,-1.0,72,34
OO,5852,2025-08-14,8.0,75,39
UA,1314,2025-08-03,-2.0,72,62
UA,2364,2025-08-10,1.0,181,43
G7,4391,2025-08-01,-5.0,76,29
UA,1801,2025-08-15,-1.0,75,66
UA,1899,2025-08-09,3.0,86,52
OO,5103,2025-08-11,87.0,106,29
UA,2672,2025-08-08,-9.0,57,43
YX,3536,2025-08-03,-2.0,50,42
UA,1878,2025-08-15,-2.0,79,62
UA,2635,2025-08-10,24.0,64,51
UA,1834,2025-08-09,-7.0,87,51
UA,2038,2025-08-05,-6.0,512,43
YX,3409,2025-08-09,-5.0,111,42
G7,4574,2025-08-03,-1.0,74,37
OO,5344,2025-08-08,9.0,212,29
G7,4436,2025-08-09,-10.0,64,29
G7,4431,2025-08-03,0.0,215,29
OO,5521,2025-08-09,-3.0,73,29
OO,5362,2025-08-01,-2.0,75,29
OO,4791,2025-08-03,-6.0,56,29
UA,791,2025-08-08,-7.0,139,68
UA,533,2025-08-09,9.0,78,46
YX,3409,2025-08-03,-3.0,47,42
OO,5517,2025-08-15,7.0,87,34
UA,1941,2025-08-01,7.0,71,43
UA,2254,2025-08-02,-4.0,92,62
YX,3402,2025-08-12,298.0,70,42
OO,5020,2025-08-13,-11.0,40,29
UA,1124,2025-08-04,167.0,-15,119
UA,2394,2025-08-08,18.0,90,66
UA,534,2025-08-02,128.0,76,62
OO,4789,2025-08-04,-6.0,65,34
UA,2343,2025-08-04,13.0,67,56
OO,5646,2025-08-12,32.0,1684,29
UA,2418,2025-08-04,-5.0,159,52
UA,1477,2025-08-04,-2.0,70,62
UA,664,2025-08-05,4.0,79,51
UA,1658,2025-08-06,-7.0,504,56
UA,1044,2025-08-04,83.0,-36,66
UA,777,2025-08-08,8.0,67,56
UA,752,2025-08-11,-4.0,65,43
UA,1620,2025-08-05,-4.0,531,62
YX,3663,2025-08-07,-6.0,79,34
G7,4610,2025-08-14,148.0,36,29
UA,2343,2025-08-05,98.0,72,56
UA,2652,2025-08-01,20.0,63,51
UA,1538,2025-08-14,194.0,1009,56
UA,2370,2025-08-05,17.0,74,56
OO,5963,2025-08-15,-4.0,104,34
UA,2008,2025-08-09,-3.0,81,66
UA,907,2025-08-07,217.0,315,155
OO,5534,2025-08-12,49.0,70,34
OO,5350,2025-08-02,-1.0,46,29
UA,1324,2025-08-13,68.0,-27,70
OO,5395,2025-08-07,-7.0,65,34
UA,1583,2025-08-02,40.0,130,114
UA,1756,2025-08-09,38.0,63,65
YX,3706,2025-08-02,-4.0,41,34
OO,5290,2025-08-14,2.0,55,34
UA,2481,2025-08-11,9.0,74,46
YX,3614,2025-08-06,58.0,251,70
G7,4585,2025-08-14,-11.0,101,29
G7,4597,2025-08-01,-12.0,664,29
UA,1135,2025-08-09,-1.0,113,65
OO,5392,2025-08-02,7.0,61,34
UA,1657,2025-08-11,-3.0,471,51
OO,5712,2025-08-11,0.0,82,34
OO,4789,2025-08-05,143.0,65,34
OO,5859,2025-08-09,-9.0,650,34
OO,5901,2025-08-07,0.0,47,34
UA,1975,2025-08-14,-1.0,527,43
YX,3569,2025-08-07,-5.0,55,34
UA,468,2025-08-13,-7.0,78,62
UA,1414,2025-08-09,-4.0,59,46
UA,2652,2025-08-05,-6.0,85,51
UA,1801,2025-08-06,4.0,73,62
UA,2226,2025-08-11,3.0,81,56
G7,4501,2025-08-08,-4.0,40,29
OO,6004,2025-08-01,61.0,40,34
UA,1660,2025-08-06,6.0,118,66
UA,600,2025-08-07,45.0,1377,56
UA,2201,2025-08-13,4.0,76,56
UA,2609,2025-08-15,-3.0,89,43
OO,5810,2025-08-08,1.0,105,29
UA,1156,2025-08-07,50.0,80,56
YX,3402,2025-08-14,-2.0,70,42
UA,2059,2025-08-01,28.0,65,51
UA,1502,2025-08-14,-3.0,94,56
UA,1269,2025-08-07,17.0,388,43
YX,3635,2025-08-03,3.0,71,34
UA,291,2025-08-14,6.0,81,46
UA,1270,2025-08-06,-3.0,87,70
UA,1531,2025-08-02,7.0,100,46
UA,2494,2025-08-06,176.0,73,56
UA,1859,2025-08-11,1.0,65,43
OO,5380,2025-08-04,-4.0,657,34
G7,4574,2025-08-10,2.0,64,37
UA,609,2025-08-04,0.0,68,56
YX,3464,2025-08-01,10.0,164,34
UA,1577,2025-08-07,75.0,-15,62
OO,5380,2025-08-11,-6.0,647,34
UA,1975,2025-08-15,-3.0,92,62
OO,5125,2025-08-11,-8.0,43,29
YX,3707,2025-08-06,17.0,55,34
OO,5437,2025-08-09,14.0,45,29
OO,5253,2025-08-13,5.0,172,34
OO,5564,2025-08-13,-6.0,65,29
G7,4599,2025-08-10,1.0,65,29
G7,4186,2025-08-05,-4.0,105,29
G7,4380,2025-08-14,137.0,1142,29
OO,5021,2025-08-06,-4.0,150,29
G7,4600,2025-08-08,-2.0,54,29
UA,293,2025-08-09,155.0,91,51
UA,2455,2025-08-14,-8.0,50,62
OO,4739,2025-08-02,86.0,58,29
UA,2008,2025-08-02,0.0,81,66
G7,4568,2025-08-12,-8.0,49,29
UA,660,2025-08-15,57.0,-17,62
UA,2290,2025-08-13,38.0,-12,43
UA,2280,2025-08-06,-4.0,600,62
UA,1069,2025-08-05,-12.0,84,43
UA,2038,2025-08-12,-6.0,664,43
UA,2059,2025-08-02,53.0,84,64
G7,4559,2025-08-03,0.0,60,29
UA,2075,2025-08-15,2.0,74,51
UA,2075,2025-08-14,11.0,74,51
UA,2040,2025-08-11,11.0,90,56
G7,4406,2025-08-05,-10.0,780,29
UA,763,2025-08-10,25.0,63,60
UA,2440,2025-08-10,-1.0,67,64
OO,5646,2025-08-06,2.0,131,29
UA,2202,2025-08-01,3.0,75,56
UA,2427,2025-08-10,5.0,60,43
UA,2494,2025-08-05,9.0,130,119
UA,2665,2025-08-13,0.0,72,56
UA,2113,2025-08-01,-3.0,130,114
UA,1144,2025-08-06,142.0,75,51
UA,1710,2025-08-14,18.0,67,56
G7,4542,2025-08-05,-3.0,70,29
OO,5946,2025-08-04,-4.0,195,34
G7,4518,2025-08-11,300.0,52,29
OO,4766,2025-08-03,-4.0,110,29
UA,1923,2025-08-03,76.0,-12,43
OO,5868,2025-08-11,10.0,83,42
UA,708,2025-08-09,23.0,53,43
OO,5398,2025-08-12,-5.0,84,39
OO,5358,2025-08-09,31.0,80,29
UA,1975,2025-08-05,0.0,614,43
OO,5420,2025-08-07,3.0,69,29
UA,1068,2025-08-02,0.0,1077,56
OO,5251,2025-08-05,-3.0,68,34
OO,5038,2025-08-07,178.0,85,29
OO,5474,2025-08-06,18.0,105,29
UA,2104,2025-08-15,1.0,78,62
OO,5253,2025-08-14,672.0,-43,34
OO,5353,2025-08-03,-9.0,1260,29
G7,4549,2025-08-06,-7.0,115,29
UA,556,2025-08-02,-4.0,685,110
YX,3693,2025-08-02,-6.0,60,34
OO,5538,2025-08-05,-8.0,76,29
OO,5382,2025-08-11,1000.0,-980,29
UA,587,2025-08-15,98.0,61,65
UA,411,2025-08-13,-5.0,80,43
UA,1139,2025-08-04,-5.0,57,43
UA,912,2025-08-02,32.0,150,75
UA,881,2025-08-09,0.0,365,155
UA,920,2025-08-15,-2.0,400,145
UA,793,2025-08-08,5.0,64,43
UA,1144,2025-08-10,26.0,90,51
UA,2290,2025-08-06,-4.0,68,43
OO,5274,2025-08-07,18.0,194,29
UA,2629,2025-08-11,-3.0,85,56
UA,1270,2025-08-11,-1.0,98,70
UA,2430,2025-08-06,29.0,498,62
UA,1848,2025-08-10,17.0,72,43
UA,2616,2025-08-15,65.0,63,51
UA,2865,2025-08-08,-2.0,85,51
UA,2092,2025-08-14,232.0,-140,51
UA,503,2025-08-12,-3.0,75,82
UA,909,2025-08-02,23.0,270,150
UA,1785,2025-08-03,20.0,111,56
UA,1144,2025-08-12,234.0,65,43
OO,5226,2025-08-09,23.0,40,42
UA,2618,2025-08-06,-1.0,68,46
YX,3614,2025-08-07,26.0,171,34
OO,5280,2025-08-06,56.0,65,34
UA,1097,2025-08-11,3.0,106,51
UA,1620,2025-08-15,10.0,54,62
UA,2207,2025-08-11,-1.0,65,43
OO,5124,2025-08-11,60.0,57,29
UA,1068,2025-08-15,106.0,4002,66
OO,5103,2025-08-01,5.0,107,29
UA,1414,2025-08-02,5.0,67,43
UA,1872,2025-08-02,86.0,29,46
UA,2430,2025-08-12,-3.0,79,51
UA,2628,2025-08-01,22.0,65,56
OO,5999,2025-08-14,-5.0,47,34
UA,1477,2025-08-15,-4.0,5185,56
OO,5250,2025-08-02,9.0,137,34
OO,5726,2025-08-02,26.0,-8,29
YX,3493,2025-08-13,51.0,60,34
OO,5225,2025-08-13,-2.0,235,29
OO,4766,2025-08-06,-6.0,42,29
UA,1643,2025-08-11,-6.0,477,56
UA,721,2025-08-06,-5.0,72,56
OO,5274,2025-08-12,123.0,73,29
G7,4590,2025-08-03,-5.0,50,29
OO,5314,2025-08-05,-1.0,49,29
OO,5124,2025-08-14,4.0,57,29
UA,1077,2025-08-13,-9.0,584,43
OO,5136,2025-08-02,-7.0,52,29
UA,288,2025-08-02,100.0,-35,75
UA,2200,2025-08-02,15.0,186,114
UA,1100,2025-08-15,-9.0,511,62
UA,561,2025-08-06,26.0,14,51
UA,563,2025-08-06,-8.0,592,62
UA,2278,2025-08-11,-4.0,80,62
UA,2337,2025-08-04,-1.0,73,56
UA,1273,2025-08-05,-3.0,331,66
UA,2067,2025-08-10,8.0,675,43
UA,1381,2025-08-14,-3.0,79,46
UA,374,2025-08-01,95.0,76,43
UA,1842,2025-08-01,24.0,85,62
UA,1677,2025-08-05,21.0,117,51
UA,1793,2025-08-06,-10.0,69,43
YX,3465,2025-08-03,15.0,40,34
G7,4463,2025-08-08,50.0,94,29
OO,4780,2025-08-06,35.0,66,29
UA,1576,2025-08-11,55.0,140,51
UA,2059,2025-08-12,71.0,73,56
UA,476,2025-08-05,-4.0,58,43
UA,1980,2025-08-15,29.0,697,51
UA,2225,2025-08-09,-4.0,217,60
